Store,Report Date,End of Day Deposit,Actual Deposit,Deposit Over/(Short),Date Deposit Made,End of Day Credit Cards,Actual Credit Cards,Over/(Short) Credit Cards,VOID Credits,Payout To/(From),Payout Check,Scanning Violation Fees,Deposit Violation Fees,A/R Violation Fees,Violation Fees Total,Comments,Email,Email 2,Email 3,Email 4,Email 5,Email 6,Email Store,Month Number
CA167,20-Jul-18,69.11,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca023@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA167@fiestainsurance.com,7
CA167,21-Jul-18,-138.72,0.00,,,658.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca023@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA167@fiestainsurance.com,7
CA167,22-Jul-18,217.38,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca023@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA167@fiestainsurance.com,7
CA168,20-Jul-18,117.10,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca023@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA168@fiestainsurance.com,7
CA168,21-Jul-18,85.25,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca023@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA168@fiestainsurance.com,7
CA168,22-Jul-18,545.17,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestaca023@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA168@fiestainsurance.com,7
CA169,20-Jul-18,400.75,0.00,,,85.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA169@fiestainsurance.com,7
CA169,21-Jul-18,305.79,0.00,,,"1,289.00",0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca030@fiestainsurance.com,fiestaca030@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA169@fiestainsurance.com,7
CA172,20-Jul-18,632.39,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA172@fiestainsurance.com,7
CA172,21-Jul-18,873.37,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA172@fiestainsurance.com,7
CA173,20-Jul-18,0.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA173@fiestainsurance.com,7
CA173,21-Jul-18,0.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA173@fiestainsurance.com,7
CA177,20-Jul-18,308.44,0.00,,,199.66,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca177@fiestainsurance.com,fiestaca177@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA177@fiestainsurance.com,7
CA177,21-Jul-18,76.55,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca177@fiestainsurance.com,fiestaca177@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA177@fiestainsurance.com,7
CA178,20-Jul-18,187.22,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca178@fiestainsurance.com,fiestaca178@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA178@fiestainsurance.com,7
CA178,21-Jul-18,345.68,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca178@fiestainsurance.com,fiestaca178@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA178@fiestainsurance.com,7
CA178,22-Jul-18,159.72,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca178@fiestainsurance.com,fiestaca178@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA178@fiestainsurance.com,7
CA180,20-Jul-18,-152.28,0.00,,,580.09,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca180@fiestainsurance.com,fiestaca180@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA180@fiestainsurance.com,7
CA180,21-Jul-18,40.63,0.00,,,129.36,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca180@fiestainsurance.com,fiestaca180@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA180@fiestainsurance.com,7
CA182,20-Jul-18,43.72,0.00,,,259.88,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca182@fiestainsurance.com,fiestaca182@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA182@fiestainsurance.com,7
CA182,21-Jul-18,0.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca182@fiestainsurance.com,fiestaca182@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA182@fiestainsurance.com,7
CA184,20-Jul-18,21.04,0.00,,,606.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca154@fiestainsurance.com,fiestaca154@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA184@fiestainsurance.com,7
CA184,21-Jul-18,506.23,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca154@fiestainsurance.com,fiestaca154@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA184@fiestainsurance.com,7
CA186,20-Jul-18,347.49,0.00,,,200.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca186@fiestainsurance.com,fiestaca186@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA186@fiestainsurance.com,7
CA186,21-Jul-18,0.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca186@fiestainsurance.com,fiestaca186@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCA186@fiestainsurance.com,7
CO001,20-Jul-18,"1,592.63",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCO001@fiestainsurance.com,7
CO001,21-Jul-18,676.75,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCO001@fiestainsurance.com,7
CO002,20-Jul-18,819.87,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCO002@fiestainsurance.com,7
CO002,21-Jul-18,"2,271.66",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaco001@fiestainsurance.com,fiestaco001@fiestainsurance.com,acc@fiestainsurance.com,acc_co@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaCO002@fiestainsurance.com,7
FL001,20-Jul-18,-4.59,0.00,,,"2,031.63",0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl001@fiestainsurance.com,fiestafl001b@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL001@fiestainsurance.com,7
FL001,21-Jul-18,"2,243.11",0.00,,,604.79,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl001@fiestainsurance.com,fiestafl001b@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL001@fiestainsurance.com,7
FL004,20-Jul-18,"1,440.34",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl004@fiestainsurance.com,fiestafl004@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL004@fiestainsurance.com,7
FL004,21-Jul-18,90.19,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl004@fiestainsurance.com,fiestafl004@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL004@fiestainsurance.com,7
FL005,20-Jul-18,"2,528.66",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl014@fiestainsurance.com,fiestafl014@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL005@fiestainsurance.com,7
FL005,21-Jul-18,"2,221.63",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl014@fiestainsurance.com,fiestafl014@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL005@fiestainsurance.com,7
FL006,20-Jul-18,0.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl019@fiestainsurance.com,fiestafl019@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL006@fiestainsurance.com,7
FL006,21-Jul-18,"1,408.56",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl019@fiestainsurance.com,fiestafl019@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL006@fiestainsurance.com,7
FL010,20-Jul-18,"2,179.04",0.00,,,79.99,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl010@fiestainsurance.com,fiestafl010@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL010@fiestainsurance.com,7
FL010,21-Jul-18,"1,374.11",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl010@fiestainsurance.com,fiestafl010@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL010@fiestainsurance.com,7
FL011,20-Jul-18,"1,048.19",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl011@fiestainsurance.com,agonzalez@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL011@fiestainsurance.com,7
FL011,21-Jul-18,90.61,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl011@fiestainsurance.com,agonzalez@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL011@fiestainsurance.com,7
FL013,20-Jul-18,5.00,0.00,,,484.79,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl022@fiestainsurance.com,fiestafl013@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL013@fiestainsurance.com,7
FL013,21-Jul-18,0.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl022@fiestainsurance.com,fiestafl013@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL013@fiestainsurance.com,7
FL014,20-Jul-18,"3,369.65",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl014@fiestainsurance.com,fiestafl014@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL014@fiestainsurance.com,7
FL014,21-Jul-18,"3,116.62",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl014@fiestainsurance.com,fiestafl014@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL014@fiestainsurance.com,7
FL019,20-Jul-18,"2,065.72",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl019@fiestainsurance.com,fiestafl019@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL019@fiestainsurance.com,7
FL019,21-Jul-18,"1,078.72",0.00,,,215.11,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl019@fiestainsurance.com,fiestafl019@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL019@fiestainsurance.com,7
FL020,20-Jul-18,621.05,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl020@fiestainsurance.com,fiestafl020@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL020@fiestainsurance.com,7
FL020,21-Jul-18,388.18,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl020@fiestainsurance.com,fiestafl020@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL020@fiestainsurance.com,7
FL021,20-Jul-18,165.01,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl021@fiestainsurance.com,ymilian@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL021@fiestainsurance.com,7
FL021,21-Jul-18,507.96,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl021@fiestainsurance.com,ymilian@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL021@fiestainsurance.com,7
FL022,20-Jul-18,"1,193.28",0.00,,,196.34,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl022@fiestainsurance.com,fiestafl022@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL022@fiestainsurance.com,7
FL022,21-Jul-18,"1,509.19",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl022@fiestainsurance.com,fiestafl022@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL022@fiestainsurance.com,7
FL023,20-Jul-18,361.37,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl019@fiestainsurance.com,fiestafl019@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL023@fiestainsurance.com,7
FL023,21-Jul-18,0.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl019@fiestainsurance.com,fiestafl019@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL023@fiestainsurance.com,7
FL024,20-Jul-18,717.50,0.00,,,655.47,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl019@fiestainsurance.com,fiestafl019@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL024@fiestainsurance.com,7
FL024,21-Jul-18,269.37,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl019@fiestainsurance.com,fiestafl019@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL024@fiestainsurance.com,7
FL026,20-Jul-18,496.97,0.00,,,335.56,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl026@fiestainsurance.com,fiestafl026@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL026@fiestainsurance.com,7
FL026,21-Jul-18,757.91,0.00,,,159.69,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl026@fiestainsurance.com,fiestafl026@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL026@fiestainsurance.com,7
FL028,20-Jul-18,151.62,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl011@fiestainsurance.com,fiestafl011@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL028@fiestainsurance.com,7
FL031,20-Jul-18,102.63,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestafl031@fiestainsurance.com,fiestafl031@fiestainsurance.com,acc@fiestainsurance.com,acc_fl@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaFL031@fiestainsurance.com,7
IL003,20-Jul-18,30.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestail001@fiestainsurance.com,acc@fiestainsurance.com,acc_il@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaIL003@fiestainsurance.com,7
IL003,21-Jul-18,70.00,0.00,,,25.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestail001@fiestainsurance.com,acc@fiestainsurance.com,acc_il@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaIL003@fiestainsurance.com,7
IL003,22-Jul-18,39.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestail001@fiestainsurance.com,acc@fiestainsurance.com,acc_il@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaIL003@fiestainsurance.com,7
IL004,20-Jul-18,-21.14,0.00,,,239.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestail001@fiestainsurance.com,acc@fiestainsurance.com,acc_il@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaIL004@fiestainsurance.com,7
IL004,21-Jul-18,-96.95,0.00,,,457.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaca023@fiestainsurance.com,fiestail001@fiestainsurance.com,acc@fiestainsurance.com,acc_il@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaIL004@fiestainsurance.com,7
NM001,20-Jul-18,"2,225.96",0.00,,,"1,801.92",0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_nm@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaNM001@fiestainsurance.com,7
NM001,21-Jul-18,625.52,0.00,,,421.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_nm@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaNM001@fiestainsurance.com,7
NM002,20-Jul-18,858.46,0.00,,,346.51,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_nm@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaNM002@fiestainsurance.com,7
NM002,21-Jul-18,"1,460.43",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_nm@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaNM002@fiestainsurance.com,7
NM003,20-Jul-18,"1,068.83",0.00,,,624.34,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_nm@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaNM003@fiestainsurance.com,7
NM003,21-Jul-18,851.34,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_nm@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaNM003@fiestainsurance.com,7
NM004,20-Jul-18,651.25,0.00,,,486.80,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_nm@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaNM004@fiestainsurance.com,7
NM004,21-Jul-18,204.83,0.00,,,188.50,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_nm@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaNM004@fiestainsurance.com,7
NM005,20-Jul-18,44.16,0.00,,,558.50,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_nm@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaNM005@fiestainsurance.com,7
NM005,21-Jul-18,-82.00,0.00,,,177.80,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_nm@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaNM005@fiestainsurance.com,7
OH001,20-Jul-18,"2,703.52",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaoh001@fiestainsurance.com,fiestaoh001@fiestainsurance.com,acc@fiestainsurance.com,acc_oh@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaOH001@fiestainsurance.com,7
OH001,21-Jul-18,"1,930.23",0.00,,,137.61,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestaoh001@fiestainsurance.com,fiestaoh001@fiestainsurance.com,acc@fiestainsurance.com,acc_oh@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaOH001@fiestainsurance.com,7
PA002,20-Jul-18,277.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestapa002@fiestainsurance.com,fiestapa002@fiestainsurance.com,acc@fiestainsurance.com,acc_pa@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaPA002@fiestainsurance.com,7
TX003,20-Jul-18,243.32,0.00,,,228.47,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx003@fiestainsurance.com,fiestatx003@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX003@fiestainsurance.com,7
