Store,Report Date,End of Day Deposit,Actual Deposit,Deposit Over/(Short),Date Deposit Made,End of Day Credit Cards,Actual Credit Cards,Over/(Short) Credit Cards,VOID Credits,Payout To/(From),Payout Check,Scanning Violation Fees,Deposit Violation Fees,A/R Violation Fees,Violation Fees Total,Comments,Report Month,Month Number,Email,Email 2,Email 3,Email 4,Email 5,Email 6,Email_Store,ZOHO_EMAIL_1,ZOHO_EMAIL_2
CA003,29-Aug-18,810.54,810.54,0,30-Aug-18,533.19,0,-533.19,0,0,0,0,0,0,0,,August,8,fiestaca003@fiestainsurance.com,fiestaca003@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA003,30-Aug-18,2574.31,2574.31,0,31-Aug-18,305.99,0,-305.99,0,0,0,0,0,0,0,,August,8,fiestaca003@fiestainsurance.com,fiestaca003@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA003,31-Aug-18,1673.44,1673.44,0,4-Sep-18,155,0,-155,0,0,0,0,0,0,0,,August,8,fiestaca003@fiestainsurance.com,fiestaca003@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,1-Aug-18,1872.59,1872.59,0,2-Aug-18,150,0,-150,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,2-Aug-18,689.55,689.55,0,3-Aug-18,1159.11,0,-1159.11,0,0,0,25,0,0,25,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,3-Aug-18,3093.19,3093.19,0,6-Aug-18,2941.45,0,-2941.45,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,4-Aug-18,1749.01,1749.01,0,6-Aug-18,140,0,-140,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,6-Aug-18,3534.23,3534.23,0,7-Aug-18,287,0,-287,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,7-Aug-18,2260.13,2260.13,0,8-Aug-18,358.36,0,-358.36,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,8-Aug-18,1031.23,1031.23,0,9-Aug-18,400,0,-400,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,9-Aug-18,2324.76,2324.76,0,10-Aug-18,150,0,-150,0,0,0,0,0,10,10,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,10-Aug-18,3484.77,3484.77,0,13-Aug-18,115.87,0,-115.87,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,11-Aug-18,1007.42,1007.42,0,13-Aug-18,547.56,0,-547.56,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,13-Aug-18,4564.19,4564.19,0,14-Aug-18,560.65,0,-560.65,0,0,0,0,0,10,10,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,14-Aug-18,1241.51,1241.51,0,15-Aug-18,1057,0,-1057,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,15-Aug-18,1806.8,1806.8,0,16-Aug-18,0,0,0,0,0,0,0,0,10,10,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,16-Aug-18,230.72,230.72,0,17-Aug-18,1088.19,0,-1088.19,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,17-Aug-18,1872.8,1872.8,0,20-Aug-18,183,0,-183,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,18-Aug-18,1280.54,1280.54,0,20-Aug-18,196,0,-196,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,20-Aug-18,2903.6,2903.6,0,21-Aug-18,1211.48,0,-1211.48,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,21-Aug-18,2468.19,2468.19,0,22-Aug-18,598.16,0,-598.16,0,0,0,0,0,10,10,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,22-Aug-18,1124.9,1124.9,0,23-Aug-18,685.63,0,-685.63,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,23-Aug-18,1205.73,1205.73,0,24-Aug-18,781.27,0,-781.27,0,0,0,25,0,20,45,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,24-Aug-18,2062.71,2062.71,0,27-Aug-18,623.71,0,-623.71,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,25-Aug-18,2340.84,2340.84,0,27-Aug-18,130.09,0,-130.09,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,27-Aug-18,2780.52,2780.52,0,28-Aug-18,1022.76,0,-1022.76,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,28-Aug-18,4379.88,4379.88,0,29-Aug-18,223.16,0,-223.16,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,29-Aug-18,536.59,536.59,0,30-Aug-18,519.4,0,-519.4,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,30-Aug-18,1406.82,1406.82,0,31-Aug-18,583.46,0,-583.46,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA004,31-Aug-18,1836.82,1836.82,0,4-Sep-18,1028.98,0,-1028.98,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,1-Aug-18,621.26,621.26,0,2-Aug-18,373.08,0,-373.08,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,2-Aug-18,976.89,976.89,0,3-Aug-18,134,0,-134,0,0,0,0,0,10,10,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,3-Aug-18,503.3,503.3,0,6-Aug-18,668.5,0,-668.5,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,4-Aug-18,217.58,217.58,0,6-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,6-Aug-18,2328.61,2328.61,0,7-Aug-18,906,0,-906,0,0,0,25,0,0,25,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,7-Aug-18,370.38,370.38,0,8-Aug-18,304,0,-304,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,8-Aug-18,1386.71,1386.71,0,9-Aug-18,196.08,0,-196.08,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,9-Aug-18,2553.13,2553.13,0,10-Aug-18,336.32,0,-336.32,0,0,0,0,0,10,10,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,10-Aug-18,1385.98,1385.98,0,13-Aug-18,894,0,-894,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,11-Aug-18,865.64,865.64,0,13-Aug-18,65,0,-65,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,13-Aug-18,2556.24,2556.24,0,14-Aug-18,643,0,-643,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,14-Aug-18,2103.18,2103.18,0,15-Aug-18,97,0,-97,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,15-Aug-18,692.25,692.25,0,16-Aug-18,527.17,0,-527.17,0,0,0,0,0,10,10,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,16-Aug-18,602.49,602.49,0,17-Aug-18,292.26,0,-292.26,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,17-Aug-18,1595.12,1595.12,0,20-Aug-18,150,0,-150,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,18-Aug-18,1527.23,1527.23,0,20-Aug-18,688,0,-688,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,20-Aug-18,1026.08,1026.08,0,21-Aug-18,460,0,-460,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,21-Aug-18,1315.63,1315.63,0,22-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,22-Aug-18,395.7,395.7,0,23-Aug-18,742.5,0,-742.5,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,23-Aug-18,1216.24,1216.24,0,24-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,24-Aug-18,846,846,0,27-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,25-Aug-18,50,50,0,27-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,27-Aug-18,1804.51,1804.51,0,28-Aug-18,204,0,-204,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,28-Aug-18,1013.51,1013.51,0,29-Aug-18,73,0,-73,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,29-Aug-18,336,336,0,30-Aug-18,135,0,-135,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,30-Aug-18,1548.55,1548.55,0,31-Aug-18,120.24,0,-120.24,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA005,31-Aug-18,382.77,382.77,0,4-Sep-18,634.56,0,-634.56,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,1-Aug-18,4957.04,4957.04,0,2-Aug-18,155,0,-155,0,0,0,0,0,10,10,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,2-Aug-18,6296.64,6296.64,0,3-Aug-18,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,3-Aug-18,4622.31,4622.31,0,6-Aug-18,974,0,-974,0,0,0,25,0,40,65,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,4-Aug-18,4425.34,4425.34,0,6-Aug-18,268,0,-268,0,0,0,0,0,0,0,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,5-Aug-18,6716.93,6716.93,0,6-Aug-18,1655,0,-1655,0,0,0,0,0,0,0,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,6-Aug-18,4717.53,4717.53,0,7-Aug-18,1810,0,-1810,0,0,0,0,0,0,0,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,7-Aug-18,3470.28,3470.28,0,8-Aug-18,2373,0,-2373,0,0,0,25,0,0,25,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,8-Aug-18,4871.82,4871.82,0,9-Aug-18,1567,0,-1567,0,0,0,25,0,50,75,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,9-Aug-18,5409.8,5409.8,0,10-Aug-18,862,0,-862,0,0,0,0,0,10,10,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,10-Aug-18,5826.05,5826.05,0,13-Aug-18,674.72,0,-674.72,0,0,0,0,0,0,0,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,11-Aug-18,7001.3,7001.3,0,13-Aug-18,262.15,0,-262.15,0,0,0,0,0,0,0,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,12-Aug-18,6987.74,6987.74,0,13-Aug-18,1340,0,-1340,0,0,0,25,0,0,25,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,13-Aug-18,8600.35,8600.35,0,14-Aug-18,1761,0,-1761,0,0,0,25,0,30,55,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,14-Aug-18,6556.34,6556.34,0,15-Aug-18,55,0,-55,0,0,0,0,0,20,20,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,15-Aug-18,4016.55,4016.55,0,16-Aug-18,3270,0,-3270,0,0,0,25,0,40,65,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,16-Aug-18,6353.14,6353.14,0,17-Aug-18,1000,0,-1000,0,0,0,0,0,0,0,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,17-Aug-18,6096.42,6096.42,0,20-Aug-18,641,0,-641,0,0,0,0,0,20,20,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,19-Aug-18,8305.39,8305.39,0,20-Aug-18,2226,0,-2226,0,0,0,25,0,0,25,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,20-Aug-18,9318.16,9318.16,0,21-Aug-18,983,0,-983,0,0,0,25,0,0,25,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,21-Aug-18,3965.97,3965.97,0,22-Aug-18,1448,0,-1448,0,0,0,25,0,0,25,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,22-Aug-18,5429.56,5429.56,0,23-Aug-18,1856,0,-1856,0,0,0,0,0,20,20,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,23-Aug-18,8887.5,8887.5,0,24-Aug-18,939,0,-939,0,0,0,0,0,0,0,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,24-Aug-18,5564.46,5564.46,0,27-Aug-18,1293,0,-1293,0,0,0,0,0,0,0,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,25-Aug-18,6324.96,6324.96,0,27-Aug-18,565,0,-565,0,0,0,0,0,0,0,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,26-Aug-18,5713.8,5713.8,0,27-Aug-18,703,0,-703,0,0,0,0,0,0,0,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,27-Aug-18,7861.36,7861.36,0,28-Aug-18,1940,0,-1940,0,0,0,0,0,10,10,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,28-Aug-18,6604.28,6604.28,0,29-Aug-18,91,0,-91,0,0,0,0,0,0,0,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,29-Aug-18,5513.46,5513.46,0,30-Aug-18,608,0,-608,0,0,0,0,0,10,10,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
CA006,30-Aug-18,2604.62,2604.62,0,31-Aug-18,1618,0,-1618,0,0,0,0,0,0,0,,August,8,fiestaca002@fiestainsurance.com,fiestaca006@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,
